dev_coding_hours,caffeine_intake_mg,distractions,sleep_duration_hours,code_commits,issues_reported,mental_effort_score,task_completion_status,ai_tool_usage_hours
5.705853394,429,2,8.824218749,2,3,5.913060844,1,
5.256370697,361,4,5.293694496,4,0,2.668924343,1,
4.369362703,229,4,5.111440344,5,0,2.386043542,1,
6.735865828,555,2,6.369097597,5,0,4.260154428,0,
5.193722207,603,3,7.832626167,7,0,8.040901738,0,
9.417766679,129,1,5.230317646,8,1,3.478508231,1,
5.32993347,596,3,5.532910715,2,1,3.082191392,1,
2.292168458,609,2,8.649003237,6,2,7.036801226,1,
4.477835599,524,4,7.663357805,6,0,3.567084616,1,
3.186239386,605,3,5.517360878,5,0,5.412704217,1,
8.159055376,608,3,8.567158797,3,0,7.482783593,1,
3.065205852,482,5,7.256125211,4,1,5.446680678,1,
2.82054725,427,2,3.003299664,7,0,4.795409518,0,
3.452239634,569,2,8.501134985,4,0,5.291429788,1,
5.030571102,429,3,9.863153579,5,3,7.317237572,0,
6.227330157,328,3,9.807301683,5,1,3.428110272,0,
4.211564163,427,2,4.690274466,5,3,2.202163983,1,
4.956066953,398,3,6.797730089,1,0,2.073885042,0,
6.389647458,606,5,8.022263268,5,0,2.106231906,1,
5.236706883,604,4,4.428481166,4,0,4.979592013,1,
6.83646341,612,4,8.168099619,5,1,5.69454084,1,
6.923718385,600,4,9.491915367,7,2,6.443821604,1,
11.28552717,618,3,6.253084659,2,1,1.099615723,0,
4.343006195,113,0,7.056437629,7,0,4.512474977,1,
3.510669045,585,4,6.210838221,5,0,9.473104158,1,
6.989190048,519,1,8.722145932,2,1,4.014666598,1,
5.462122013,344,2,7.730740721,5,0,3.712346122,0,
3.844979489,598,3,9.482274375,4,2,5.780794268,1,
5.413692266,591,3,6.002440875,3,1,3.645066831,1,
5.754941522,134,6,9.824788174,3,2,2.551413997,1,
1.652888751,599,7,5.954856892,3,0,4.074246402,1,
7.981377136,169,3,6.969262473,0,0,4.512177423,1,
3.143300039,617,1,9.543264702,7,1,2.473531859,1,
4.086137152,618,4,7.471895481,6,0,5.130784694,0,
1.736953562,581,2,7.685255162,1,3,4.202576182,0,
4.758643428,516,4,5.657602784,7,2,3.085830317,1,
6.510566797,509,0,7.060800815,6,2,3.295352878,0,
3.115608939,538,0,8.284917326,2,0,5.101564671,0,
6.516274538,548,2,8.097596753,0,1,4.723972302,1,
3.461281171,204,1,3.931983684,6,2,5.844617221,0,
9.665160798,265,3,6.96356085,3,1,3.00267981,1,
6.071632387,570,3,7.929215418,2,0,3.963930316,0,
5.206627211,565,4,6.740802587,6,0,3.514061712,0,
2.025202808,564,5,7.278269856,5,0,5.313353213,1,
4.000598209,598,4,5.850140507,6,4,6.466627563,1,
4.78239043,516,2,8.115904801,5,0,1.780237632,1,
6.000360037,618,4,8.214578431,4,1,3.785973185,1,
0.992378753,78,3,9.011304994,8,0,4.883017391,1,
3.706211334,465,4,5.768345332,5,0,2.405653417,1,
1.601795188,597,1,8.012260763,7,1,1.670161538,1,
4.735707176,281,1,7.195517585,3,1,2.925106165,0,
7.030041872,141,1,6.027994477,4,0,3.351118461,0,
1.014015439,418,4,7.22776438,5,0,4.4003873,1,
3.131756812,163,4,3.181190628,2,3,4.104022226,1,
8.302764743,353,4,3.172302344,1,0,6.659036073,0,
4.215596434,604,1,7.002944719,6,1,3.557683398,1,
7.967227758,135,2,7.968578414,6,0,4.494318093,0,
4.87040822,196,4,5.725770803,5,0,3.452829175,0,
5.85083858,621,2,8.306667191,5,0,2.456679244,1,
2.930150768,414,4,8.494776776,3,1,1.156608936,0,
7.931947843,507,1,2.792675224,3,0,5.514993777,1,
6.983741898,558,6,5.878646118,4,0,3.904550084,1,
7.09211447,397,1,5.093218647,2,0,2.879966583,0,
2.85724598,384,3,9.321980136,2,1,5.093294098,0,
3.8979897,115,2,7.828542664,6,2,6.477224961,1,
4.950719824,456,1,8.903144866,3,1,4.45519022,1,
6.346830067,619,3,6.5892322,3,0,7.058959182,1,
3.140863018,589,2,6.137241718,6,0,5.701080778,0,
4.930997055,584,3,5.359580127,5,0,3.857793558,1,
5.949625375,626,4,6.897864187,0,0,3.410215664,0,
4.983454596,577,3,7.440012526,3,0,6.620434116,1,
4.980393697,608,1,6.991694091,3,0,2.559497452,0,
5.157485119,417,5,4.85218533,5,2,1.744033827,0,
3.52610387,617,1,5.525569391,2,0,1.11436249,1,
1.673794393,440,4,4.92679018,5,0,4.360297015,0,
8.570235644,570,4,5.874294863,4,4,5.169285467,1,
4.166878257,559,1,5.136660118,2,1,4.892715508,1,
5.521409219,582,3,8.710484349,4,0,2.893754059,1,
5.028299553,518,3,6.167192188,3,0,4.333427969,1,
2.059436156,569,1,5.90669372,4,1,6.058455094,1,
5.704123836,479,1,5.040082976,4,0,3.3037928,0,
4.432546755,401,5,9.537653984,4,3,6.735558557,0,
3.018262152,532,3,7.372923055,2,0,6.427048976,1,
4.485818078,628,2,7.589195443,6,1,4.629366403,0,
6.97762418,267,3,7.735922708,5,0,1.458725862,0,
5.758836734,375,1,4.665913696,6,0,2.823591301,0,
4.917972569,607,2,6.999167697,6,0,4.553553776,0,
2.452730658,358,2,7.118350004,4,1,4.250026858,1,
4.632398567,573,4,7.027853761,6,0,6.352257782,0,
4.077669327,490,2,5.498830952,11,0,6.33475086,1,
7.325129946,603,5,7.717717656,6,0,1.043988331,0,
5.765188685,551,1,8.138129464,6,2,6.722609332,1,
5.630728534,444,2,6.347466657,2,0,4.804964094,1,
4.362302543,494,3,7.46440884,1,0,4.261339108,1,
5.238003192,380,1,9.381827932,10,1,6.014536145,1,
5.843815266,241,1,6.325045802,3,0,6.188586812,0,
3.922412782,432,4,4.550449426,3,3,3.377114882,1,
3.551803554,574,2,10.22999162,3,2,6.739102738,1,
6.194672912,412,1,5.396965179,4,4,8.427999245,1,
3.122047185,604,1,6.438355276,1,0,2.09842086,0,
2.646100218,540,3,4.164705154,5,1,0.680407066,1,
6.483320426,611,0,5.812596301,6,0,3.766466081,1,
1.077226724,609,3,7.209977519,6,0,2.623315643,0,
5.976903042,306,2,7.705743134,4,1,4.652328162,0,
3.868289452,422,5,6.730980867,1,0,3.786629167,0,
5.598332262,326,7,7.276268736,3,1,4.490540484,0,
7.876000996,596,4,6.417006114,6,2,1.526025594,1,
8.838372681,455,5,8.598307208,3,0,4.56498364,1,
1.258160308,450,5,6.416063896,5,0,0.729646677,0,
2.889399578,580,5,6.136012994,13,2,9.111618369,1,
6.768120023,615,3,5.941834002,8,0,5.5228702,0,
6.979222459,419,6,6.121004233,2,1,5.853502435,1,
4.199728257,307,5,6.727003992,5,4,2.526222637,1,
6.116561978,110,2,6.370784013,6,3,5.179638611,1,
4.059797559,607,3,8.642480756,5,1,6.971006799,0,
3.271482482,582,1,4.062355281,5,2,7.321947742,1,
3.57166411,567,1,6.754512041,6,1,6.53346094,1,
6.056657648,590,7,6.092033088,7,3,9.764646449,0,
5.393990206,507,4,6.630638413,3,1,3.464994921,1,
3.069239291,366,2,9.933529911,3,4,6.999080504,1,
4.836446247,79,3,7.152267351,4,3,7.263151282,0,
1.57898319,530,2,6.002938203,5,3,6.883778962,1,
3.694575722,420,2,8.829218788,7,4,5.262076967,1,
3.531411761,451,4,8.257330333,7,1,2.255648633,1,
3.718951066,339,4,6.377161803,5,1,2.080979671,0,
6.444555763,409,2,5.009281932,5,3,7.283800064,0,
6.107146999,167,0,6.736013762,5,4,4.010208152,1,
6.501712639,487,6,6.446048748,5,1,1.928298297,1,
6.383546939,340,4,7.499036653,3,0,3.438115085,1,
2.791611154,274,4,7.831675811,8,2,7.490519547,0,
3.637241567,318,5,7.690689515,2,0,4.143574357,0,
6.735541784,592,1,8.900961805,2,2,4.388738377,1,
0.692240164,501,2,9.636193686,0,3,6.169807862,1,
2.184352414,266,4,4.40196117,5,0,5.744034806,0,
4.263006553,113,3,8.287055668,3,1,1.670524772,0,
7.021401637,578,3,7.107557041,0,1,4.585695309,1,
3.05421431,368,3,6.750976657,3,0,5.740224852,1,
1.924784827,277,3,6.218165263,2,1,1.806646242,0,
3.919266572,311,4,7.004166268,4,0,1.37866577,1,
4.514132915,504,2,5.854634226,6,1,2.371174217,1,
2.439281377,563,2,9.019069157,0,0,3.530203664,0,
4.573567088,440,3,6.743871184,9,3,1.767349117,0,
4.539433041,523,4,7.197963538,6,1,2.156343412,0,
1.671719011,583,5,6.87857208,7,0,2.009422796,1,
7.159062143,274,1,2.585969246,0,0,3.660509966,1,
5.619901126,533,3,6.461591411,6,1,2.692852492,1,
7.769540358,455,2,9.101447673,6,1,4.213376974,1,
8.423087752,575,3,6.501695432,6,2,1.021625959,1,
2.209299205,526,3,8.071147691,5,3,5.367256596,0,
5.500422928,158,1,8.06545721,5,0,2.809275627,1,
4.810996469,582,3,6.259996841,1,1,2.497233609,1,
3.178178761,612,3,7.879342938,7,0,3.038427204,1,
3.597394049,415,2,6.558376571,3,3,1.45316815,1,
2.814834782,596,1,5.742564012,6,0,1.212572948,0,
1.798846333,488,2,6.71255093,8,0,3.961901928,0,
4.678608462,139,1,8.024493565,7,1,4.046280516,0,
6.91957838,596,2,6.080034215,9,1,5.60612986,0,
5.965488216,574,1,9.603814553,5,1,3.60088998,0,
2.510855383,550,2,5.330731447,5,0,3.891396366,0,
2.906900013,591,5,7.826456228,2,1,4.005881108,1,
6.034912977,190,2,7.692748187,5,1,3.406342644,0,
4.992161427,620,2,10.05575784,8,0,6.776320465,0,
6.058711377,522,1,6.106931377,0,3,2.103893096,0,
4.892286031,589,6,3.84881356,7,4,1.843261397,1,
3.893357199,526,5,7.672981445,7,0,2.462560785,0,
8.610769072,611,5,6.484258274,6,0,3.931438189,1,
1.689603863,477,4,8.864150872,10,0,4.800215781,1,
4.664822164,494,2,9.052721152,1,0,3.009986597,1,
2.679787662,510,6,8.636755667,4,4,7.033354785,1,
8.697841554,376,2,6.07902833,7,2,0.661334904,0,
1.906765302,367,3,7.410179911,3,1,1.915894098,1,
10.19876825,618,2,6.349646348,7,0,3.937444966,1,
5.209087193,583,5,9.364779265,7,0,6.326038156,1,
4.569895993,298,1,7.072180691,8,1,4.138403555,1,
2.10779135,617,3,9.799795207,3,1,5.563584737,1,
6.140051664,594,4,6.572156771,5,1,3.464539475,1,
2.580343432,523,4,8.0643803,9,3,2.905519825,0,
3.377159701,598,5,6.381112626,8,0,5.269409171,1,
2.82320557,578,4,8.150264572,2,0,2.866908343,1,
4.123638265,403,3,6.723943421,9,1,6.341981024,1,
3.104772589,484,1,9.651644958,8,1,3.251006034,0,
3.295607394,613,3,8.230018721,5,0,9.522965288,1,
2.170038541,409,2,6.971067436,2,1,2.93130232,1,
1.743782878,467,1,7.548528734,3,0,5.157898595,0,
2.362870333,307,4,7.842043022,5,0,5.191054218,0,
2.812704924,606,5,6.558524643,1,0,1.156577685,1,
5.117170896,238,4,9.169889276,7,1,6.073636066,1,
6.488267926,438,6,6.175576216,8,3,5.436142014,1,
6.726429327,615,3,7.903003322,2,0,2.278268994,0,
4.638817976,577,2,6.208849916,1,0,2.518631521,1,
3.502394288,464,4,7.451482658,8,2,3.253891828,0,
4.713803707,522,3,7.347039166,1,0,4.683010928,1,
4.857093094,502,4,9.466614402,5,0,0.994594399,0,
6.187777227,350,1,7.540643253,5,1,2.823632834,1,
4.017414238,470,2,7.246394345,10,2,3.046552565,0,
5.834534902,517,5,6.086593397,9,0,6.060279543,1,
6.610302901,609,1,7.016306072,8,0,4.883298826,1,
3.649075961,616,2,7.306315332,2,0,2.977044256,1,
6.431492647,170,1,4.766947757,12,0,4.420798987,0,
6.051868419,574,0,9.200618269,1,0,2.75409147,1,
6.22668911,361,1,6.581211467,12,1,6.191903556,0,
2.293213724,517,5,7.541293096,12,2,6.649088104,1,
7.601213579,524,7,5.717578837,2,2,3.657054779,0,
1.879730022,580,5,9.231239514,3,0,1.172045146,0,
8.150028028,380,2,8.344868578,4,3,4.009149109,0,
4.633869209,609,2,7.758603072,6,1,5.015806909,1,
3.308023351,253,3,6.495949417,3,3,3.741983107,1,
4.621495764,585,3,5.39154339,6,0,6.171692658,0,
6.151367137,332,0,7.514851142,5,2,2.985819176,1,
6.060202657,439,1,7.823577201,1,0,4.222615836,1,
7.161551655,600,3,9.333295458,3,1,4.748488054,1,
6.115576831,375,1,7.211386132,3,0,6.979952515,0,
4.593235162,571,2,5.87854702,7,0,4.691245943,1,
6.069078198,129,7,7.72216497,9,1,3.011675037,1,
7.621364816,394,2,6.224873718,7,4,2.151118232,1,
4.365726657,517,1,6.020670887,4,2,4.28912497,1,
3.271407644,600,6,10.11976395,8,0,1.109756913,0,
6.29201204,609,1,7.071491919,1,1,3.06318577,0,
4.959754197,284,6,8.297044144,5,0,5.648304674,0,
7.102019032,616,4,6.784537837,8,0,2.990375289,0,
3.835875628,591,1,5.685593105,7,2,4.436588921,0,
5.076148691,384,3,6.118883988,6,1,0.959386405,0,
8.903316091,423,1,8.48466371,4,0,5.137985193,1,
5.007010298,506,0,5.879060336,0,1,3.214049964,1,
5.205207215,599,1,6.744433268,8,1,5.281796475,1,
4.98371627,64,5,6.339191091,4,0,7.86525232,0,
5.582331749,226,3,7.697102943,0,0,4.595354503,1,
5.503617128,381,1,7.67827488,7,0,7.657560597,1,
5.891084788,513,1,6.004194878,1,0,4.219927909,1,
4.257010201,506,2,7.321506214,0,0,3.673406962,1,
6.580701717,532,5,7.824855245,7,0,3.561939483,0,
4.20160468,573,2,8.458714933,2,0,4.109424767,1,
5.589871478,348,3,4.529719761,3,3,8.106077003,0,
2.705843083,518,5,6.873908306,8,0,2.952505924,1,
2.407616376,311,2,5.876224373,5,0,1.960145871,0,
4.275434227,582,3,6.024959583,10,0,4.504383862,1,
3.994008035,483,2,7.692273269,3,2,5.017620561,1,
6.712613712,375,0,6.060303497,6,1,5.722821119,1,
5.692792255,562,2,3.195057999,5,0,3.658826664,0,
2.682356091,591,0,8.745070608,6,0,4.068874991,1,
1.895957713,521,1,8.018756371,6,0,3.694248712,1,
9.265554582,174,2,5.737150178,5,0,5.280101551,1,
2.62421371,441,4,8.992485024,2,2,1.504559109,0,
2.858406114,592,4,6.325161946,1,1,6.950380029,1,
3.752535606,331,2,6.391644435,7,0,5.351402118,1,
2.040549213,153,2,7.667338893,0,0,5.920101322,1,
1.148126593,281,4,7.926723943,0,1,6.354455806,1,
7.936587498,621,4,6.659626933,3,1,4.160789657,0,
1.583517291,610,1,7.702710061,5,1,3.375769559,0,
8.577454967,578,3,7.681357397,3,0,2.43767778,1,
6.039786453,456,8,8.813979793,5,1,2.738882275,1,
0.304440308,180,0,10.06010234,1,0,4.077192844,0,
5.60745603,387,4,7.582362392,5,1,5.271470752,1,
5.234338988,444,7,7.719284959,6,0,6.411692504,1,
1.912719733,554,2,9.18585088,9,1,4.272150634,1,
7.744786238,459,0,8.595463309,4,0,4.997844426,1,
6.95390672,182,6,7.389827857,5,0,8.138966357,1,
1.767860398,384,3,6.240880834,1,0,0.629824147,1,
8.071272027,605,1,5.990586038,3,2,1.372799118,0,
4.065574431,602,3,7.734295186,0,0,4.888549967,0,
6.227281966,507,4,7.526808902,6,3,5.321262311,1,
6.461079514,586,1,8.063799023,4,0,6.640914624,0,
2.795148915,481,1,7.68355764,4,3,3.064767781,0,
3.351196166,447,2,4.016799738,3,2,5.89439427,0,
4.09792624,602,3,6.400796863,0,0,3.815817022,1,
4.271644528,347,5,6.867946064,2,0,5.076380902,0,
5.81070587,608,4,6.858658842,4,0,2.527598476,0,
5.404095132,348,6,5.804944317,6,2,2.560038795,1,
4.690609582,494,2,9.650203218,3,0,4.266888245,1,
5.005327707,603,2,5.939500168,3,1,9.392284591,1,
7.338571402,609,0,7.902489985,2,2,1.851288585,1,
5.640424013,505,3,7.894950943,6,1,6.155320531,1,
4.404568502,463,1,8.239053361,4,3,4.045028742,0,
-0.328727833,586,0,5.669419955,5,0,5.927724565,1,
8.5125836,600,5,3.514106116,11,1,3.466909481,1,
4.649428372,609,3,6.274565543,0,1,5.113573829,1,
5.175993895,591,1,8.373841837,4,0,2.10777618,1,
4.424302082,503,5,6.349144089,7,5,7.28935744,0,
2.479450109,590,2,8.600127132,5,2,5.279995077,1,
7.682436488,608,2,7.47436263,4,3,4.600131238,1,
4.088614674,583,3,6.986100784,5,0,6.643831677,0,
3.251472995,502,3,6.037915629,4,0,5.771747778,0,
4.243746122,220,2,4.713293483,0,1,6.859477143,1,
6.658058764,581,4,5.283692417,8,0,1.154773201,0,
3.422880086,526,4,4.282995613,1,0,1.104590502,1,
2.725948957,398,2,7.705895146,2,0,4.822422441,0,
3.141639501,427,4,8.588682966,3,0,3.699855893,1,
3.126564875,161,3,7.707214761,1,1,2.686306072,0,
1.903693589,196,5,7.938757835,5,2,1.406657959,1,
7.732574781,443,3,6.02236475,7,1,5.826626437,0,
6.690666567,486,1,5.995359591,8,0,6.253671939,1,
4.800907552,592,0,5.926572861,5,0,2.838985313,1,
3.445091591,474,2,8.156298704,5,0,6.229314103,1,
6.928811817,547,2,6.780909479,3,2,6.796527663,0,
4.872734801,606,5,6.314761585,4,2,5.311684483,0,
9.238348883,408,3,9.746455284,6,0,4.706685168,1,
8.075456399,559,2,4.484150653,8,0,4.100618851,1,
5.689735545,331,3,8.949425714,1,0,5.039462846,1,
3.903660793,570,2,6.420170986,3,0,6.700930187,1,
3.596352754,485,3,8.239722923,3,0,4.387438876,1,
8.316476396,431,3,6.054543735,5,1,4.486699897,0,
8.546986925,193,1,9.741964561,0,0,4.570546274,0,
2.262479866,502,2,7.281698038,3,2,6.334478706,1,
8.643557707,601,4,9.261101997,5,3,4.400783939,1,
6.88062156,265,2,8.828725253,11,1,5.118822988,1,
5.687257529,420,0,8.513291647,5,3,6.118345728,1,
4.636212528,228,2,8.318850436,0,0,1.198966613,1,
2.427090355,607,1,9.46568643,5,0,4.584029978,1,
6.193552285,177,3,6.67912285,6,0,6.593406934,1,
6.161871016,202,3,8.633565267,3,2,5.547750496,1,
2.817954531,400,3,7.523665449,5,2,2.035768746,1,
5.568823241,489,1,7.980798409,7,0,0.84587903,1,
5.340705267,459,1,6.898261778,5,0,0.966752675,0,
2.341135984,164,5,6.648599633,4,0,1.767594634,1,
2.963702637,353,3,8.761715841,4,2,9.371698326,1,
5.171991413,606,1,10.09608426,0,0,6.962173798,1,
3.642369282,333,4,5.082215213,5,0,8.506859297,0,
5.607325516,582,2,5.664150955,2,3,1.534205046,0,
1.805834145,599,4,9.253747971,5,0,5.33578062,1,
2.444150509,277,3,9.190583158,2,0,2.54425878,0,
3.866916547,508,1,9.674862951,5,0,3.737620671,1,
9.98431961,487,3,7.63724688,3,0,1.523765014,1,
4.994070692,603,3,5.919491355,1,0,0.963758592,0,
9.431937776,363,1,5.577642749,7,0,7.241132348,0,
0.223376575,400,0,6.929048147,9,0,8.678605491,1,
2.195231378,559,4,6.452575786,4,2,6.093728882,0,
1.050671091,425,6,3.834828401,2,0,6.688076492,0,
6.799676374,590,2,8.016460909,1,1,4.573834789,1,
4.753974459,479,3,4.80004081,5,0,4.6151985,1,
3.681602788,544,3,7.615605244,9,1,1.425227835,1,
5.456207695,593,1,6.962117958,0,2,3.062785622,0,
4.839874465,608,2,9.897154604,2,0,4.084188189,0,
2.486662964,543,2,7.72933263,5,0,4.697823683,1,
5.180555469,601,3,3.757527818,3,0,4.484728807,1,
6.308682918,467,3,5.829391952,4,1,3.619867467,0,
3.979827226,297,5,7.091562718,2,0,1.758430525,1,
6.494923386,558,5,6.066624047,0,0,6.637519746,1,
7.355379648,490,3,6.432729372,2,1,6.409409278,1,
4.848710378,340,4,5.865045384,1,0,2.914732959,0,
1.019703683,597,1,5.997630238,3,0,2.549198839,0,
7.128892062,601,3,7.737645341,3,2,3.569796086,0,
4.126784623,292,5,6.505598377,7,0,6.826365076,0,
5.672078908,595,4,9.184799526,4,3,4.360874144,0,
7.479633776,583,5,5.681098525,3,0,5.900573286,1,
9.280812595,323,2,9.57072321,5,0,6.741078172,0,
7.445794932,220,4,5.796654304,5,3,4.682723195,0,
4.274249476,598,3,7.189272338,0,1,3.964744466,1,
4.377939895,404,4,9.581616595,8,0,5.274732119,1,
4.046289551,286,3,6.913257335,8,2,5.625684706,1,
7.469779431,540,2,3.882429183,3,1,4.383296846,1,
2.738888645,374,3,5.80221086,2,1,5.317520624,0,
4.387109866,401,1,6.700202227,0,0,3.049402041,1,
3.802679131,430,1,9.105735999,0,0,2.1489728,1,
3.820338918,599,6,9.663920793,5,0,1.551014341,1,
5.958069496,479,2,9.368049321,6,4,0.804697661,1,
5.113234701,438,3,5.92856304,5,0,4.955769345,0,
7.020408875,588,5,9.954325544,5,1,6.399387853,0,
2.836586721,488,5,3.357663353,11,0,5.889876461,1,
5.62098999,599,4,5.331805849,6,0,1.480590732,1,
6.058704874,565,3,8.434475597,5,2,2.181256575,1,
8.700053598,565,2,6.298767271,7,0,4.420653385,1,
5.657647668,538,7,8.319224404,3,0,3.805907889,0,
3.665886674,582,3,5.828927406,8,0,5.880848774,0,
5.535090948,456,2,5.217457326,11,1,4.927032121,1,
5.051165252,513,4,6.247052903,4,0,4.536769338,1,
2.942940729,605,5,6.245217615,8,1,8.640859103,0,
3.929460377,277,3,7.648028727,0,0,1.093979667,0,
4.734302346,437,1,5.218531939,6,1,3.654352739,0,
5.677504232,586,3,3.709545231,1,0,7.567073714,1,
5.189839544,430,3,8.10884343,3,0,6.046272731,0,
5.953047458,617,0,7.278217916,6,0,3.334401366,1,
4.438745855,283,2,7.520986926,0,0,3.493193828,1,
5.650095118,611,1,7.316932189,8,0,5.570248686,1,
6.330586844,569,3,7.622911323,2,0,4.612510208,0,
6.826520901,596,1,6.789150916,4,1,0.889043859,1,
4.694283021,494,3,8.009540449,7,0,4.234707814,1,
4.491726724,215,2,9.539656566,6,5,1.829217001,1,
4.33077289,616,1,7.235724771,12,0,2.568133014,1,
6.93727023,605,1,5.660520879,4,1,3.960769323,1,
4.143368034,496,4,5.726840048,1,0,8.857614481,0,
3.524370937,172,6,6.452589694,8,0,4.91649041,1,
5.460638646,297,3,7.187847702,5,0,5.538386046,1,
3.228495011,507,1,6.522579992,6,3,6.185082502,1,
6.393895392,552,7,4.386339296,6,1,3.762976887,1,
4.618140711,598,1,5.444763509,6,2,3.747766196,1,
2.623238621,534,2,7.632945389,12,3,7.518004489,0,
5.46084768,488,2,4.803929193,3,0,4.396041318,0,
3.140645342,531,1,7.159423997,3,1,6.540535943,0,
4.432745603,508,1,7.29819172,5,1,2.465949294,0,
9.460931902,149,3,6.006597939,4,0,0.87309034,0,
3.847755698,629,2,6.02768222,0,4,9.266375036,1,
3.252642965,604,1,5.552396417,4,1,5.965248874,0,
5.301880633,566,3,7.709351966,3,0,4.886282594,1,
2.30073093,575,2,6.393247904,7,0,4.582821459,1,
4.855744163,550,2,6.195246334,3,2,1.189416642,1,
3.410451521,591,3,7.507106563,0,2,5.717043584,0,
4.231970229,345,3,7.083774898,3,0,6.657548906,1,
4.228416129,483,4,7.469341874,5,0,4.044469526,1,
4.056349776,341,5,6.551574531,4,1,3.867457831,0,
3.436087853,143,2,6.875988229,4,0,3.571061051,1,
5.686602589,603,4,6.237367727,7,1,3.126016565,0,
4.797714863,436,1,5.813584801,8,0,4.091248953,1,
5.173883895,465,3,6.586206284,10,0,5.307908381,1,
3.253095887,589,2,7.50704876,3,1,5.691850467,1,
5.092282356,581,4,4.079441631,6,0,1.996747555,1,
5.487472363,558,0,6.60186972,7,2,4.9896464,1,
1.842655625,585,4,5.889177797,2,0,1.517419866,1,
1.236897767,571,5,5.545906031,3,0,0.991940621,1,
8.264676487,370,2,6.350375672,3,0,5.181059178,0,
2.956593211,604,5,6.142077316,11,0,2.723690042,1,
2.810282156,307,2,8.496359574,8,1,2.554403948,1,
8.346649817,377,2,7.400186657,6,1,5.4430194,1,
8.079049472,534,2,6.612575506,7,2,3.169325477,0,
0.14788872,543,5,7.731811694,6,0,4.797743276,1,
6.797157589,412,2,6.493557358,7,0,0.868434337,0,
6.359325758,531,2,7.155748864,5,0,4.552170924,1,
5.703307721,491,1,6.639380875,6,0,4.871249939,0,
4.883003209,439,7,7.679215244,4,0,1.00512138,0,
3.370426132,120,4,8.113272672,1,0,7.510477572,0,
5.118877565,241,4,8.937156967,4,1,7.210124438,1,
2.272579739,331,2,6.017976646,9,1,3.775184281,1,
3.064750456,600,5,7.081643631,5,0,7.032591007,1,
3.323465808,595,4,3.653333042,8,3,2.031368438,1,
6.427245218,516,2,8.17184045,9,4,3.287243667,0,
9.726268484,599,1,5.816467498,11,0,3.568827095,1,
1.18283795,388,4,6.317201491,5,0,5.377417125,1,
4.648273142,329,5,6.791999425,3,0,6.458608193,1,
3.6954232,599,0,5.95310695,2,1,3.528060855,0,
4.188057913,489,4,6.794100978,7,0,7.540735423,1,
5.987572418,320,2,10.06342612,5,0,2.506962188,0,
4.310207596,413,4,6.650218691,5,2,3.630821447,0,
6.630179492,555,4,5.751889584,3,0,4.259245096,1,
3.437931376,583,2,6.08242378,9,0,1.037322086,1,
5.342192429,584,4,6.691854752,7,1,1.063305632,0,
4.014236913,532,3,6.61907804,3,0,2.723265082,1,
6.441510324,282,7,8.92355868,0,0,5.844207778,1,
7.496483819,533,0,6.4628841,4,0,5.963800558,1,
2.447374371,445,4,3.867632164,8,3,3.402180215,0,
2.257741766,295,4,9.03127443,5,1,3.844994219,0,
3.636174184,606,2,7.640656723,4,0,7.056293306,0,
3.513967895,447,2,7.717809651,5,1,1.193445206,0,
5.486228285,427,2,8.960027867,0,0,4.675657839,1,
3.952815824,615,2,6.948579076,7,0,3.453403156,1,
3.498643131,309,1,5.255963772,5,2,6.004529515,0,
9.481795234,253,1,3.750426816,1,3,4.422656549,1,
8.922695565,275,0,6.468171228,3,0,6.09083516,0,
4.670013872,507,2,5.874654587,6,0,5.747264127,1,
9.408350332,558,1,7.740000639,5,2,2.730437466,0,
5.198381601,374,0,7.570204247,0,0,5.09368227,1,
6.082900494,430,2,6.6587649,7,0,6.798629781,1,
5.490340449,245,6,4.762321594,8,0,5.924896972,0,
4.629064014,403,4,6.167405053,7,2,6.20982773,0,
3.539333216,603,3,6.111368023,0,0,7.134448816,0,
4.582881445,233,5,6.656549648,3,0,4.668403397,1,
7.841776753,464,3,6.976880936,2,1,3.865413476,1,
3.984100467,488,3,5.764855052,7,0,2.763681927,0,
6.191812375,587,1,6.817745975,1,1,5.270435778,1,
3.6077341,326,4,6.808031265,2,0,8.175107274,0,
6.870934039,405,0,5.457832686,5,0,4.164201197,1,
3.384092509,596,0,7.357500451,5,0,6.239559057,0,
5.079331202,476,6,9.563677913,6,0,7.153935408,0,
4.326801936,597,3,7.639123784,3,0,6.271751029,0,
3.776860504,564,4,6.214441026,0,2,3.2202091,1,
8.251797666,244,4,8.135181469,4,0,4.423557401,1,
3.108968479,606,4,6.176353417,0,0,6.55824244,1,
7.712150624,282,1,7.951025172,3,3,4.721465432,1,
3.493028645,605,3,8.239405932,5,0,0.932402988,1,
4.865633932,605,6,9.599023674,6,0,6.032974317,0,
6.595922757,247,4,4.934857969,8,0,3.836175147,0,
5.48616615,586,4,6.13906833,3,1,4.001599365,1,
3.809261371,171,2,7.066220136,5,0,7.14630484,0,
6.799766351,525,3,3.6819142,4,0,2.588849408,1,
4.969596478,608,3,6.225748682,7,2,4.468132505,0,
3.219230201,512,1,7.322804277,1,1,3.220114547,1,
8.652038735,564,4,7.685445508,6,1,2.883671879,1,
6.141392387,453,2,7.880729777,2,0,5.591703613,1,
6.836340618,249,3,9.181823228,5,3,6.54972606,1,
4.179699334,444,4,5.927764785,4,2,7.747466573,1,
7.19305574,611,2,6.514977272,3,3,3.766198552,1,
6.774506476,559,3,6.681638465,7,2,2.417617683,0,
